"utterance","item","ah_belief","prob"
"BARE-dances-?","Tony_L","doesnt_dance",0.0238512746005945
"BARE-dances-?","Tony_L","null",0.972173836615693
"BARE-dances-?","Tony_L","uncertain",0.000712260994761443
"BARE-dances-?","Zoe_H","dances",0.0227698898063632
"BARE-dances-?","Zoe_H","doesnt_dance",0.000367502457135742
"BARE-dances-?","Zoe_H","null",0.97572509578687
"BARE-dances-?","Zoe_H","uncertain",0.00113751194963098
"BARE-dances-?","Zoe_L","dances",0.00341082690754995
"BARE-dances-?","Zoe_L","doesnt_dance",0.0263032610912915
"BARE-dances-?","Zoe_L","null",0.969855791091201
"BARE-dances-?","Zoe_L","uncertain",0.000430120909957969
"know-dances-?","Charley_H","dances",0.644476349001187
"know-dances-?","Charley_H","doesnt_dance",0.048569885925056
"know-dances-?","Charley_H","null",0.00208427963478409
"know-dances-?","Charley_H","uncertain",0.304869485438973
"know-dances-?","Charley_L","dances",0.0272856310016831
"know-dances-?","Charley_L","doesnt_dance",0.625538292232415
"know-dances-?","Charley_L","null",0.00655508164125048
"know-dances-?","Charley_L","uncertain",0.340620995124651
"know-dances-?","Danny_H","dances",0.233681849622619
"know-dances-?","Danny_H","doesnt_dance",0.0311977547714661
"know-dances-?","Danny_H","null",0.00116830868837195
"know-dances-?","Danny_H","uncertain",0.733952086917543
"know-dances-?","Danny_L","dances",0.031260693933419
"know-dances-?","Danny_L","doesnt_dance",0.693049115767932
"know-dances-?","Danny_L","null",0.00580768567110483
"know-dances-?","Danny_L","uncertain",0.269882504627544
"know-dances-?","Emily_H","dances",0.0911880412554194
"know-dances-?","Emily_H","doesnt_dance",0.164362496072994
"know-dances-?","Emily_H","null",0.00136106465371069
"know-dances-?","Emily_H","uncertain",0.743088398017876
"know-dances-?","Emily_L","dances",0.0175484181240607
"know-dances-?","Emily_L","doesnt_dance",0.872958510381893
"know-dances-?","Emily_L","null",0.0114586581259849
"know-dances-?","Emily_L","uncertain",0.098034413368061
"know-dances-?","Emma_H","dances",0.297336320117952
"know-dances-?","Emma_H","doesnt_dance",0.0623884108378154
"know-dances-?","Emma_H","null",0.00131720351732346
"know-dances-?","Emma_H","uncertain",0.638958065526909
"know-dances-?","Emma_L","dances",0.0454959317775678
"know-dances-?","Emma_L","doesnt_dance",0.618938441435548
"know-dances-?","Emma_L","null",0.00368047551803426
"know-dances-?","Emma_L","uncertain",0.33188515126885
"know-dances-?","Frank_H","dances",0.181069863451886
"know-dances-?","Frank_H","doesnt_dance",0.0444145910684824
"know-dances-?","Frank_H","null",0.00110414344810425
"know-dances-?","Frank_H","uncertain",0.773411402031527
"know-dances-?","Frank_L","dances",0.0239463222573847
"know-dances-?","Frank_L","doesnt_dance",0.90571041217502
"know-dances-?","Frank_L","null",0.00823867415180307
"know-dances-?","Frank_L","uncertain",0.0621045914157922
"know-dances-?","Grace_H","dances",0.523668094060643
"know-dances-?","Grace_H","doesnt_dance",0.0467749999079097
"know-dances-?","Grace_H","null",0.0018013061995288
"know-dances-?","Grace_H","uncertain",0.427755599831919
"know-dances-?","Grace_L","dances",0.0369453560648361
"know-dances-?","Grace_L","doesnt_dance",0.77421871612654
"know-dances-?","Grace_L","null",0.00498626238558991
"know-dances-?","Grace_L","uncertain",0.183849665423035
"know-dances-?","Isabella_H","dances",0.0583445519689286
"know-dances-?","Isabella_H","doesnt_dance",0.0961954903039583
"know-dances-?","Isabella_H","null",0.00160781800790233
"know-dances-?","Isabella_H","uncertain",0.843852139719211
"know-dances-?","Isabella_L","dances",0.0208180415850845
"know-dances-?","Isabella_L","doesnt_dance",0.898566525193345
"know-dances-?","Isabella_L","null",0.00959111240888742
"know-dances-?","Isabella_L","uncertain",0.0710243208126824
"know-dances-?","Jackson_H","dances",0.516567559757651
"know-dances-?","Jackson_H","doesnt_dance",0.0779187254516663
"know-dances-?","Jackson_H","null",0.00180963676583115
"know-dances-?","Jackson_H","uncertain",0.403704078024851
"know-dances-?","Jackson_L","dances",0.0218182132097786
"know-dances-?","Jackson_L","doesnt_dance",0.874405061613203
"know-dances-?","Jackson_L","null",0.00912176839635696
"know-dances-?","Jackson_L","uncertain",0.0946549567806615
"know-dances-?","Jayden_H","dances",0.229504686343394
"know-dances-?","Jayden_H","doesnt_dance",0.0923500098925796
"know-dances-?","Jayden_H","null",0.00122173786489816
"know-dances-?","Jayden_H","uncertain",0.676923565899128
"know-dances-?","Jayden_L","dances",0.0321400691092328
"know-dances-?","Jayden_L","doesnt_dance",0.845675685727128
"know-dances-?","Jayden_L","null",0.00592997770891499
"know-dances-?","Jayden_L","uncertain",0.116254267454724
"know-dances-?","Jon_H","dances",0.493622363547937
"know-dances-?","Jon_H","doesnt_dance",0.078468822427951
"know-dances-?","Jon_H","null",0.00175759882546489
"know-dances-?","Jon_H","uncertain",0.426151215198647
"know-dances-?","Jon_L","dances",0.0316284577963998
"know-dances-?","Jon_L","doesnt_dance",0.835503761042257
"know-dances-?","Jon_L","null",0.00601981260039061
"know-dances-?","Jon_L","uncertain",0.126847968560952
"know-dances-?","Josh_H","dances",0.10688667014279
"know-dances-?","Josh_H","doesnt_dance",0.164632166815929
"know-dances-?","Josh_H","null",0.00128750836374493
"know-dances-?","Josh_H","uncertain",0.727193654677536
"know-dances-?","Josh_L","dances",0.0288916452500505
"know-dances-?","Josh_L","doesnt_dance",0.741511980734602
"know-dances-?","Josh_L","null",0.00648632942849177
"know-dances-?","Josh_L","uncertain",0.223110044586856
"know-dances-?","Josie_H","dances",0.330157432095585
"know-dances-?","Josie_H","doesnt_dance",0.0481934049837928
"know-dances-?","Josie_H","null",0.00137172819382042
"know-dances-?","Josie_H","uncertain",0.620277434726802
"know-dances-?","Josie_L","dances",0.0209351774440705
"know-dances-?","Josie_L","doesnt_dance",0.860267296794842
"know-dances-?","Josie_L","null",0.00953526726325437
"know-dances-?","Josie_L","uncertain",0.109262258497833
"know-dances-?","Julian_H","dances",0.129961962855241
"know-dances-?","Julian_H","doesnt_dance",0.0780223055885522
"know-dances-?","Julian_H","null",0.00112219842732738
"know-dances-?","Julian_H","uncertain",0.790893533128879
"know-dances-?","Julian_L","dances",0.0327029975135291
"know-dances-?","Julian_L","doesnt_dance",0.425390810361937
"know-dances-?","Julian_L","null",0.0045115481307104
"know-dances-?","Julian_L","uncertain",0.537394643993823
"know-dances-?","Mary_H","dances",0.609172456170358
"know-dances-?","Mary_H","doesnt_dance",0.138529278058364
"know-dances-?","Mary_H","null",0.00207104948834273
"know-dances-?","Mary_H","uncertain",0.250227216282936
"know-dances-?","Mary_L","dances",0.0259834265972018
"know-dances-?","Mary_L","doesnt_dance",0.832739071824825
"know-dances-?","Mary_L","null",0.00748980566677787
"know-dances-?","Mary_L","uncertain",0.133787695911196
"know-dances-?","Olivia_H","dances",0.385625723302915
"know-dances-?","Olivia_H","doesnt_dance",0.169435576039904
"know-dances-?","Olivia_H","null",0.00159384844082757
"know-dances-?","Olivia_H","uncertain",0.443344852216354
"know-dances-?","Olivia_L","dances",0.0301972639050493
"know-dances-?","Olivia_L","doesnt_dance",0.829050504630556
"know-dances-?","Olivia_L","null",0.00632552235553514
"know-dances-?","Olivia_L","uncertain",0.134426709108859
"know-dances-?","Owen_H","dances",0.419513255176209
"know-dances-?","Owen_H","doesnt_dance",0.0641974790858745
"know-dances-?","Owen_H","null",0.00157894468316086
"know-dances-?","Owen_H","uncertain",0.514710321054755
"know-dances-?","Owen_L","dances",0.0411887659155666
"know-dances-?","Owen_L","doesnt_dance",0.750414675774351
"know-dances-?","Owen_L","null",0.00440099109031254
"know-dances-?","Owen_L","uncertain",0.20399556721977
"know-dances-?","Tony_H","dances",0.374095756295845
"know-dances-?","Tony_H","doesnt_dance",0.0381351656171906
"know-dances-?","Tony_H","null",0.00145708543263419
"know-dances-?","Tony_H","uncertain",0.586311992654331
"know-dances-?","Tony_L","dances",0.0283327765931196
"know-dances-?","Tony_L","doesnt_dance",0.838175797886874
"know-dances-?","Tony_L","null",0.00680313680372671
"know-dances-?","Tony_L","uncertain",0.12668828871628
"know-dances-?","Zoe_H","dances",0.438012780866242
"know-dances-?","Zoe_H","doesnt_dance",0.0450063731356167
"know-dances-?","Zoe_H","null",0.00160453619867764
"know-dances-?","Zoe_H","uncertain",0.515376309799464
"know-dances-?","Zoe_L","dances",0.0275075701964404
"know-dances-?","Zoe_L","doesnt_dance",0.881194416031337
"know-dances-?","Zoe_L","null",0.00707102086027589
"know-dances-?","Zoe_L","uncertain",0.0842269929119472
"know-doesnt_dance-?","Charley_H","dances",0.84080904373136
"know-doesnt_dance-?","Charley_H","doesnt_dance",0.0345922034931973
"know-doesnt_dance-?","Charley_H","null",0.0230249192617199
"know-doesnt_dance-?","Charley_H","uncertain",0.101573833513723
"know-doesnt_dance-?","Charley_L","dances",0.107660077592424
"know-doesnt_dance-?","Charley_L","doesnt_dance",0.2657190418482
"know-doesnt_dance-?","Charley_L","null",0.00469478765567755
"know-doesnt_dance-?","Charley_L","uncertain",0.621926092903699
"know-doesnt_dance-?","Danny_H","dances",0.479870985235678
"know-doesnt_dance-?","Danny_H","doesnt_dance",0.0277934980192115
"know-doesnt_dance-?","Danny_H","null",0.0210609338859044
"know-doesnt_dance-?","Danny_H","uncertain",0.471274582859206
"know-doesnt_dance-?","Danny_L","dances",0.156319121803599
"know-doesnt_dance-?","Danny_L","doesnt_dance",0.305672296805467
"know-doesnt_dance-?","Danny_L","null",0.00492629616824093
"know-doesnt_dance-?","Danny_L","uncertain",0.533082285222693
"know-doesnt_dance-?","Emily_H","dances",0.269266112164809
"know-doesnt_dance-?","Emily_H","doesnt_dance",0.0595240580277299
"know-doesnt_dance-?","Emily_H","null",0.00600221433218763
"know-doesnt_dance-?","Emily_H","uncertain",0.665207615475274
"know-doesnt_dance-?","Emily_L","dances",0.114693013055914
"know-doesnt_dance-?","Emily_L","doesnt_dance",0.5654269578419
"know-doesnt_dance-?","Emily_L","null",0.00694935362393817
"know-doesnt_dance-?","Emily_L","uncertain",0.312930675478248
"know-doesnt_dance-?","Emma_H","dances",0.604593395368261
"know-doesnt_dance-?","Emma_H","doesnt_dance",0.0389779744838712
"know-doesnt_dance-?","Emma_H","null",0.0152622086789806
"know-doesnt_dance-?","Emma_H","uncertain",0.341166421468888
"know-doesnt_dance-?","Emma_L","dances",0.224789316015434
"know-doesnt_dance-?","Emma_L","doesnt_dance",0.232718605979081
"know-doesnt_dance-?","Emma_L","null",0.00441304243919026
"know-doesnt_dance-?","Emma_L","uncertain",0.538079035566294
"know-doesnt_dance-?","Frank_H","dances",0.412999509300057
"know-doesnt_dance-?","Frank_H","doesnt_dance",0.0319958491506665
"know-doesnt_dance-?","Frank_H","null",0.0159190672277689
"know-doesnt_dance-?","Frank_H","uncertain",0.539085574321508
"know-doesnt_dance-?","Frank_L","dances",0.204077278379181
"know-doesnt_dance-?","Frank_L","doesnt_dance",0.588548723464926
"know-doesnt_dance-?","Frank_L","null",0.00706771492512727
"know-doesnt_dance-?","Frank_L","uncertain",0.200306283230766
"know-doesnt_dance-?","Grace_H","dances",0.77762355876807
"know-doesnt_dance-?","Grace_H","doesnt_dance",0.0346518798066056
"know-doesnt_dance-?","Grace_H","null",0.0220135259909253
"know-doesnt_dance-?","Grace_H","uncertain",0.165711035434399
"know-doesnt_dance-?","Grace_L","dances",0.240619570288356
"know-doesnt_dance-?","Grace_L","doesnt_dance",0.359046088110316
"know-doesnt_dance-?","Grace_L","null",0.00524419066219583
"know-doesnt_dance-?","Grace_L","uncertain",0.395090150939132
"know-doesnt_dance-?","Isabella_H","dances",0.133974232241471
"know-doesnt_dance-?","Isabella_H","doesnt_dance",0.0436091866935284
"know-doesnt_dance-?","Isabella_H","null",0.00740175457202055
"know-doesnt_dance-?","Isabella_H","uncertain",0.81501482649298
"know-doesnt_dance-?","Isabella_L","dances",0.163501045106363
"know-doesnt_dance-?","Isabella_L","doesnt_dance",0.595280616353882
"know-doesnt_dance-?","Isabella_L","null",0.0071535096168989
"know-doesnt_dance-?","Isabella_L","uncertain",0.234064828922857
"know-doesnt_dance-?","Jackson_H","dances",0.792631043198276
"know-doesnt_dance-?","Jackson_H","doesnt_dance",0.0425217986728288
"know-doesnt_dance-?","Jackson_H","null",0.0159114201734587
"know-doesnt_dance-?","Jackson_H","uncertain",0.148935737955438
"know-doesnt_dance-?","Jackson_L","dances",0.159084126287985
"know-doesnt_dance-?","Jackson_L","doesnt_dance",0.544795794145731
"know-doesnt_dance-?","Jackson_L","null",0.00674971956832826
"know-doesnt_dance-?","Jackson_L","uncertain",0.289370359997955
"know-doesnt_dance-?","Jayden_H","dances",0.538541829809795
"know-doesnt_dance-?","Jayden_H","doesnt_dance",0.0450043434075765
"know-doesnt_dance-?","Jayden_H","null",0.0108340499009
"know-doesnt_dance-?","Jayden_H","uncertain",0.405619776881728
"know-doesnt_dance-?","Jayden_L","dances",0.244657684324885
"know-doesnt_dance-?","Jayden_L","doesnt_dance",0.451974689784211
"know-doesnt_dance-?","Jayden_L","null",0.00594802687677039
"know-doesnt_dance-?","Jayden_L","uncertain",0.297419599014134
"know-doesnt_dance-?","Jon_H","dances",0.779568885838625
"know-doesnt_dance-?","Jon_H","doesnt_dance",0.0427144920879652
"know-doesnt_dance-?","Jon_H","null",0.0155878849307219
"know-doesnt_dance-?","Jon_H","uncertain",0.162128737142687
"know-doesnt_dance-?","Jon_L","dances",0.232682209108931
"know-doesnt_dance-?","Jon_L","doesnt_dance",0.441598979854395
"know-doesnt_dance-?","Jon_L","null",0.00587665797630776
"know-doesnt_dance-?","Jon_L","uncertain",0.319842153060366
"know-doesnt_dance-?","Josh_H","dances",0.318292029958707
"know-doesnt_dance-?","Josh_H","doesnt_dance",0.0591381431660742
"know-doesnt_dance-?","Josh_H","null",0.00617674561819231
"know-doesnt_dance-?","Josh_H","uncertain",0.616393081257026
"know-doesnt_dance-?","Josh_L","dances",0.157497819254439
"know-doesnt_dance-?","Josh_L","doesnt_dance",0.351919588734699
"know-doesnt_dance-?","Josh_L","null",0.00525534938689763
"know-doesnt_dance-?","Josh_L","uncertain",0.485327242623965
"know-doesnt_dance-?","Josie_H","dances",0.626494329124233
"know-doesnt_dance-?","Josie_H","doesnt_dance",0.0351802103554393
"know-doesnt_dance-?","Josie_H","null",0.0185643738403953
"know-doesnt_dance-?","Josie_H","uncertain",0.319761086679933
"know-doesnt_dance-?","Josie_L","dances",0.142012248578358
"know-doesnt_dance-?","Josie_L","doesnt_dance",0.525785189526992
"know-doesnt_dance-?","Josie_L","null",0.00661049407557688
"know-doesnt_dance-?","Josie_L","uncertain",0.325592067819073
"know-doesnt_dance-?","Julian_H","dances",0.336701021437015
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.0401740635296029
"know-doesnt_dance-?","Julian_H","null",0.0102119941810725
"know-doesnt_dance-?","Julian_H","uncertain",0.61291292085231
"know-doesnt_dance-?","Julian_L","dances",0.0957477295614185
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.155140449932389
"know-doesnt_dance-?","Julian_L","null",0.00418753888662927
"know-doesnt_dance-?","Julian_L","uncertain",0.744924281619562
"know-doesnt_dance-?","Mary_H","dances",0.859720309265167
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.0511125458810341
"know-doesnt_dance-?","Mary_H","null",0.011280743755498
"know-doesnt_dance-?","Mary_H","uncertain",0.0778864010983005
"know-doesnt_dance-?","Mary_L","dances",0.176687443003314
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.461841566578016
"know-doesnt_dance-?","Mary_L","null",0.00607784681115129
"know-doesnt_dance-?","Mary_L","uncertain",0.355393143607519
"know-doesnt_dance-?","Olivia_H","dances",0.745201885259203
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.056515366635997
"know-doesnt_dance-?","Olivia_H","null",0.0083336657296067
"know-doesnt_dance-?","Olivia_H","uncertain",0.189949082375193
"know-doesnt_dance-?","Olivia_L","dances",0.214877058597376
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.439602728117437
"know-doesnt_dance-?","Olivia_L","null",0.00587502892467813
"know-doesnt_dance-?","Olivia_L","uncertain",0.339645184360509
"know-doesnt_dance-?","Owen_H","dances",0.720690468386085
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.0397585945811047
"know-doesnt_dance-?","Owen_H","null",0.0168268079795911
"know-doesnt_dance-?","Owen_H","uncertain",0.222724129053219
"know-doesnt_dance-?","Owen_L","dances",0.260214672618879
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.327529287510529
"know-doesnt_dance-?","Owen_L","null",0.00500054935145491
"know-doesnt_dance-?","Owen_L","uncertain",0.407255490519136
"know-doesnt_dance-?","Tony_H","dances",0.657710778962094
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.0317918601705606
"know-doesnt_dance-?","Tony_H","null",0.0221564822782275
"know-doesnt_dance-?","Tony_H","uncertain",0.288340878589117
"know-doesnt_dance-?","Tony_L","dances",0.202791991357137
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.45884899986453
"know-doesnt_dance-?","Tony_L","null",0.0060343439615725
"know-doesnt_dance-?","Tony_L","uncertain",0.332324664816762
"know-doesnt_dance-?","Zoe_H","dances",0.718806058591381
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.0343032594890653
"know-doesnt_dance-?","Zoe_H","null",0.0212389619783477
"know-doesnt_dance-?","Zoe_H","uncertain",0.225651719941207
"know-doesnt_dance-?","Zoe_L","dances",0.224307121281641
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.524376689135772
"know-doesnt_dance-?","Zoe_L","null",0.00653591003419437
"know-doesnt_dance-?","Zoe_L","uncertain",0.244780279548393
"think-dances-?","Charley_H","dances",0.943089207859529
"think-dances-?","Charley_H","doesnt_dance",0.00391377394897105
"think-dances-?","Charley_H","null",0.0261248703908122
"think-dances-?","Charley_H","uncertain",0.0268721478006877
"think-dances-?","Charley_L","dances",0.0482050908758314
"think-dances-?","Charley_L","doesnt_dance",0.776019236118218
"think-dances-?","Charley_L","null",0.0364814162357642
"think-dances-?","Charley_L","uncertain",0.139294256770187
"think-dances-?","Danny_H","dances",0.779876702859132
"think-dances-?","Danny_H","doesnt_dance",0.0126639645959642
"think-dances-?","Danny_H","null",0.0223193414769923
"think-dances-?","Danny_H","uncertain",0.185139991067911
"think-dances-?","Danny_L","dances",0.0619108277421804
"think-dances-?","Danny_L","doesnt_dance",0.794142029823981
"think-dances-?","Danny_L","null",0.038038302161278
"think-dances-?","Danny_L","uncertain",0.105908840272561
"think-dances-?","Emily_H","dances",0.396479489241316
"think-dances-?","Emily_H","doesnt_dance",0.204990374064776
"think-dances-?","Emily_H","null",0.0236231138636063
"think-dances-?","Emily_H","uncertain",0.374907022830302
"think-dances-?","Emily_L","dances",0.0249506680440554
"think-dances-?","Emily_L","doesnt_dance",0.899348721202116
"think-dances-?","Emily_L","null",0.0401859612085088
"think-dances-?","Emily_L","uncertain",0.0355146495453195
"think-dances-?","Emma_H","dances",0.831112482061364
"think-dances-?","Emma_H","doesnt_dance",0.0178437794956578
"think-dances-?","Emma_H","null",0.0245440780697554
"think-dances-?","Emma_H","uncertain",0.126499660373223
"think-dances-?","Emma_L","dances",0.116295601046508
"think-dances-?","Emma_L","doesnt_dance",0.711307543680811
"think-dances-?","Emma_L","null",0.0374407734127797
"think-dances-?","Emma_L","uncertain",0.134956081859902
"think-dances-?","Frank_H","dances",0.703490941824502
"think-dances-?","Frank_H","doesnt_dance",0.0262203435439797
"think-dances-?","Frank_H","null",0.0213737955739431
"think-dances-?","Frank_H","uncertain",0.248914919057575
"think-dances-?","Frank_L","dances",0.0431515830665247
"think-dances-?","Frank_L","doesnt_dance",0.893775910424999
"think-dances-?","Frank_L","null",0.0411021661471394
"think-dances-?","Frank_L","uncertain",0.021970340361337
"think-dances-?","Grace_H","dances",0.922054725470481
"think-dances-?","Grace_H","doesnt_dance",0.00530920714148641
