"utterance","item","ah_belief","prob"
"BARE-dances-?","Mary_H","doesnt_dance",0.00067828506392371
"BARE-dances-?","Mary_H","null",0.954368976096503
"BARE-dances-?","Mary_H","uncertain",0.000541347880785105
"BARE-dances-?","Mary_L","dances",0.00416931847902751
"BARE-dances-?","Mary_L","doesnt_dance",0.0207362755550543
"BARE-dances-?","Mary_L","null",0.972478510209405
"BARE-dances-?","Mary_L","uncertain",0.00261589575651317
"BARE-dances-?","Olivia_H","dances",0.034832070308917
"BARE-dances-?","Olivia_H","doesnt_dance",0.00120599944496065
"BARE-dances-?","Olivia_H","null",0.961981570960931
"BARE-dances-?","Olivia_H","uncertain",0.0019803592851919
"BARE-dances-?","Olivia_L","dances",0.0052183707828884
"BARE-dances-?","Olivia_L","doesnt_dance",0.020132942788426
"BARE-dances-?","Olivia_L","null",0.972100541317636
"BARE-dances-?","Olivia_L","uncertain",0.00254814511105046
"BARE-dances-?","Owen_H","dances",0.0350152616158432
"BARE-dances-?","Owen_H","doesnt_dance",0.000429448116818483
"BARE-dances-?","Owen_H","null",0.962349003301318
"BARE-dances-?","Owen_H","uncertain",0.00220628696602012
"BARE-dances-?","Owen_L","dances",0.00688410088247661
"BARE-dances-?","Owen_L","doesnt_dance",0.0166562347741778
"BARE-dances-?","Owen_L","null",0.972725923282084
"BARE-dances-?","Owen_L","uncertain",0.00373374106126157
"BARE-dances-?","Tony_H","dances",0.0319262150850283
"BARE-dances-?","Tony_H","doesnt_dance",0.000279954872245107
"BARE-dances-?","Tony_H","null",0.964734143256911
"BARE-dances-?","Tony_H","uncertain",0.003059686785815
"BARE-dances-?","Tony_L","dances",0.00484568813534638
"BARE-dances-?","Tony_L","doesnt_dance",0.0206550301063752
"BARE-dances-?","Tony_L","null",0.972074308790347
"BARE-dances-?","Tony_L","uncertain",0.0024249729679302
"BARE-dances-?","Zoe_H","dances",0.0357045444324623
"BARE-dances-?","Zoe_H","doesnt_dance",0.00029101491156775
"BARE-dances-?","Zoe_H","null",0.961907806349925
"BARE-dances-?","Zoe_H","uncertain",0.00209663430604452
"BARE-dances-?","Zoe_L","dances",0.00520278864630694
"BARE-dances-?","Zoe_L","doesnt_dance",0.0223072830896176
"BARE-dances-?","Zoe_L","null",0.970905190872869
"BARE-dances-?","Zoe_L","uncertain",0.00158473739120778
"know-dances-?","Charley_H","dances",0.685730611346318
"know-dances-?","Charley_H","doesnt_dance",0.0396391934632133
"know-dances-?","Charley_H","null",0.00268627008982966
"know-dances-?","Charley_H","uncertain",0.271943925100639
"know-dances-?","Charley_L","dances",0.0297445495067307
"know-dances-?","Charley_L","doesnt_dance",0.609320864122321
"know-dances-?","Charley_L","null",0.00506054609149124
"know-dances-?","Charley_L","uncertain",0.355874040279457
"know-dances-?","Danny_H","dances",0.263906370442632
"know-dances-?","Danny_H","doesnt_dance",0.0274858042218939
"know-dances-?","Danny_H","null",0.00184960710340725
"know-dances-?","Danny_H","uncertain",0.706758218232067
"know-dances-?","Danny_L","dances",0.0348930704001698
"know-dances-?","Danny_L","doesnt_dance",0.67719633028409
"know-dances-?","Danny_L","null",0.00404702170381205
"know-dances-?","Danny_L","uncertain",0.283863577611927
"know-dances-?","Emily_H","dances",0.103459046774684
"know-dances-?","Emily_H","doesnt_dance",0.150625100267035
"know-dances-?","Emily_H","null",0.00223074507736852
"know-dances-?","Emily_H","uncertain",0.743685107880913
"know-dances-?","Emily_L","dances",0.0186042999388099
"know-dances-?","Emily_L","doesnt_dance",0.872738532899
"know-dances-?","Emily_L","null",0.00448523155204756
"know-dances-?","Emily_L","uncertain",0.104171935610141
"know-dances-?","Emma_H","dances",0.334434240954292
"know-dances-?","Emma_H","doesnt_dance",0.0544235326131845
"know-dances-?","Emma_H","null",0.00195624987577663
"know-dances-?","Emma_H","uncertain",0.609185976556746
"know-dances-?","Emma_L","dances",0.0522044188197604
"know-dances-?","Emma_L","doesnt_dance",0.597433215720103
"know-dances-?","Emma_L","null",0.0031601444981535
"know-dances-?","Emma_L","uncertain",0.347202220961984
"know-dances-?","Frank_H","dances",0.205342528583798
"know-dances-?","Frank_H","doesnt_dance",0.0395777299041881
"know-dances-?","Frank_H","null",0.00182221508301133
"know-dances-?","Frank_H","uncertain",0.753257526429003
"know-dances-?","Frank_L","dances",0.026748569682364
"know-dances-?","Frank_L","doesnt_dance",0.903609048385021
"know-dances-?","Frank_L","null",0.00320773024847194
"know-dances-?","Frank_L","uncertain",0.0664346516841424
"know-dances-?","Grace_H","dances",0.568422429268649
"know-dances-?","Grace_H","doesnt_dance",0.0390315511339033
"know-dances-?","Grace_H","null",0.00241986510958124
"know-dances-?","Grace_H","uncertain",0.390126154487866
"know-dances-?","Grace_L","dances",0.0424902028912749
"know-dances-?","Grace_L","doesnt_dance",0.759603982276068
"know-dances-?","Grace_L","null",0.00307372792801132
"know-dances-?","Grace_L","uncertain",0.194832086904646
"know-dances-?","Isabella_H","dances",0.0643884782433052
"know-dances-?","Isabella_H","doesnt_dance",0.0881247984566263
"know-dances-?","Isabella_H","null",0.00300886620956717
"know-dances-?","Isabella_H","uncertain",0.844477857090502
"know-dances-?","Isabella_L","dances",0.0227578537364608
"know-dances-?","Isabella_L","doesnt_dance",0.897771666554545
"know-dances-?","Isabella_L","null",0.00364337210147475
"know-dances-?","Isabella_L","uncertain",0.0758271076075194
"know-dances-?","Jackson_H","dances",0.562788154430661
"know-dances-?","Jackson_H","doesnt_dance",0.0652591628303664
"know-dances-?","Jackson_H","null",0.00241448277961954
"know-dances-?","Jackson_H","uncertain",0.369538199959353
"know-dances-?","Jackson_L","dances",0.0239015036718627
"know-dances-?","Jackson_L","doesnt_dance",0.871461105390052
"know-dances-?","Jackson_L","null",0.00378221273623203
"know-dances-?","Jackson_L","uncertain",0.100855178201855
"know-dances-?","Jayden_H","dances",0.260749598149975
"know-dances-?","Jayden_H","doesnt_dance",0.0818347838953378
"know-dances-?","Jayden_H","null",0.00186794857516631
"know-dances-?","Jayden_H","uncertain",0.655547669379521
"know-dances-?","Jayden_L","dances",0.0368390864936421
"know-dances-?","Jayden_L","doesnt_dance",0.836262640422982
"know-dances-?","Jayden_L","null",0.00299481834520964
"know-dances-?","Jayden_L","uncertain",0.123903454738166
"know-dances-?","Jon_H","dances",0.539840921140077
"know-dances-?","Jon_H","doesnt_dance",0.0660068291335142
"know-dances-?","Jon_H","null",0.00236430967870842
"know-dances-?","Jon_H","uncertain",0.391787940047701
"know-dances-?","Jon_L","dances",0.0361233924723664
"know-dances-?","Jon_L","doesnt_dance",0.825712896239806
"know-dances-?","Jon_L","null",0.00309917069728077
"know-dances-?","Jon_L","uncertain",0.135064540590547
"know-dances-?","Josh_H","dances",0.121893360245484
"know-dances-?","Josh_H","doesnt_dance",0.150402781561226
"know-dances-?","Josh_H","null",0.00207317985815819
"know-dances-?","Josh_H","uncertain",0.725630678335132
"know-dances-?","Josh_L","dances",0.0321617613616806
"know-dances-?","Josh_L","doesnt_dance",0.728321488374996
"know-dances-?","Josh_L","null",0.0040220514869041
"know-dances-?","Josh_L","uncertain",0.235494698776419
"know-dances-?","Josie_H","dances",0.369285417108151
"know-dances-?","Josie_H","doesnt_dance",0.0417270283617313
"know-dances-?","Josie_H","null",0.00201154768860437
"know-dances-?","Josie_H","uncertain",0.586976006841514
"know-dances-?","Josie_L","dances",0.0227363115007084
"know-dances-?","Josie_L","doesnt_dance",0.85699490327593
"know-dances-?","Josie_L","null",0.00406849926723843
"know-dances-?","Josie_L","uncertain",0.116200285956124
"know-dances-?","Julian_H","dances",0.147533931154939
"know-dances-?","Julian_H","doesnt_dance",0.0704234083039744
"know-dances-?","Julian_H","null",0.00191418984572695
"know-dances-?","Julian_H","uncertain",0.78012847069536
"know-dances-?","Julian_L","dances",0.0356943612542744
"know-dances-?","Julian_L","doesnt_dance",0.405804318926485
"know-dances-?","Julian_L","null",0.00507202662228099
"know-dances-?","Julian_L","uncertain",0.553429293196959
"know-dances-?","Mary_H","dances",0.656664061456065
"know-dances-?","Mary_H","doesnt_dance",0.114554086541537
"know-dances-?","Mary_H","null",0.00263776471661561
"know-dances-?","Mary_H","uncertain",0.226144087285782
"know-dances-?","Mary_L","dances",0.0289459360181322
"know-dances-?","Mary_L","doesnt_dance",0.825164514369879
"know-dances-?","Mary_L","null",0.00366034061368279
"know-dances-?","Mary_L","uncertain",0.142229208998306
"know-dances-?","Olivia_H","dances",0.432342016020235
"know-dances-?","Olivia_H","doesnt_dance",0.146522162432765
"know-dances-?","Olivia_H","null",0.00216066679015114
"know-dances-?","Olivia_H","uncertain",0.418975154756849
"know-dances-?","Olivia_L","dances",0.0342641807551935
"know-dances-?","Olivia_L","doesnt_dance",0.819456316926174
"know-dances-?","Olivia_L","null",0.00326062712133646
"know-dances-?","Olivia_L","uncertain",0.143018875197296
"know-dances-?","Owen_H","dances",0.463713192458736
"know-dances-?","Owen_H","doesnt_dance",0.0547063042432095
"know-dances-?","Owen_H","null",0.00219923150017428
"know-dances-?","Owen_H","uncertain",0.47938127179788
"know-dances-?","Owen_L","dances",0.047699865023164
"know-dances-?","Owen_L","doesnt_dance",0.733606408197145
"know-dances-?","Owen_L","null",0.00292735726610173
"know-dances-?","Owen_L","uncertain",0.215766369513589
"know-dances-?","Tony_H","dances",0.415455789925215
"know-dances-?","Tony_H","doesnt_dance",0.0327144455994953
"know-dances-?","Tony_H","null",0.00209537741205896
"know-dances-?","Tony_H","uncertain",0.54973438706323
"know-dances-?","Tony_L","dances",0.0319485372980318
"know-dances-?","Tony_L","doesnt_dance",0.829845964127867
"know-dances-?","Tony_L","null",0.00336473848652979
"know-dances-?","Tony_L","uncertain",0.134840760087572
"know-dances-?","Zoe_H","dances",0.481987323911507
"know-dances-?","Zoe_H","doesnt_dance",0.0381613522463726
"know-dances-?","Zoe_H","null",0.0022324189398239
"know-dances-?","Zoe_H","uncertain",0.477618904902297
"know-dances-?","Zoe_L","dances",0.031145491730791
"know-dances-?","Zoe_L","doesnt_dance",0.875775749534044
"know-dances-?","Zoe_L","null",0.00309841513117602
"know-dances-?","Zoe_L","uncertain",0.0899803436039888
"know-doesnt_dance-?","Charley_H","dances",0.86858505306878
"know-doesnt_dance-?","Charley_H","doesnt_dance",0.0379486219631914
"know-doesnt_dance-?","Charley_H","null",0.00454608157093701
"know-doesnt_dance-?","Charley_H","uncertain",0.0889202433970915
"know-doesnt_dance-?","Charley_L","dances",0.104029258625087
"know-doesnt_dance-?","Charley_L","doesnt_dance",0.265254835406246
"know-doesnt_dance-?","Charley_L","null",0.00281006316262263
"know-doesnt_dance-?","Charley_L","uncertain",0.627905842806045
"know-doesnt_dance-?","Danny_H","dances",0.465219341833431
"know-doesnt_dance-?","Danny_H","doesnt_dance",0.0290127373039351
"know-doesnt_dance-?","Danny_H","null",0.00550732433886692
"know-doesnt_dance-?","Danny_H","uncertain",0.500260596523766
"know-doesnt_dance-?","Danny_L","dances",0.151197626736129
"know-doesnt_dance-?","Danny_L","doesnt_dance",0.308014101951411
"know-doesnt_dance-?","Danny_L","null",0.0030636451714134
"know-doesnt_dance-?","Danny_L","uncertain",0.537724626141046
"know-doesnt_dance-?","Emily_H","dances",0.256716009023785
"know-doesnt_dance-?","Emily_H","doesnt_dance",0.0549811518288683
"know-doesnt_dance-?","Emily_H","null",0.00214103258517428
"know-doesnt_dance-?","Emily_H","uncertain",0.686161806562172
"know-doesnt_dance-?","Emily_L","dances",0.110071666080838
"know-doesnt_dance-?","Emily_L","doesnt_dance",0.572879032372699
"know-doesnt_dance-?","Emily_L","null",0.00478979991568976
"know-doesnt_dance-?","Emily_L","uncertain",0.312259501630773
"know-doesnt_dance-?","Emma_H","dances",0.603492146144087
"know-doesnt_dance-?","Emma_H","doesnt_dance",0.0419173324765337
"know-doesnt_dance-?","Emma_H","null",0.00401090672428964
"know-doesnt_dance-?","Emma_H","uncertain",0.35057961465509
"know-doesnt_dance-?","Emma_L","dances",0.21809053240302
"know-doesnt_dance-?","Emma_L","doesnt_dance",0.234254093200504
"know-doesnt_dance-?","Emma_L","null",0.00259045454238343
"know-doesnt_dance-?","Emma_L","uncertain",0.545064919854093
"know-doesnt_dance-?","Frank_H","dances",0.390964860741392
"know-doesnt_dance-?","Frank_H","doesnt_dance",0.0316435399774835
"know-doesnt_dance-?","Frank_H","null",0.00438153670384723
"know-doesnt_dance-?","Frank_H","uncertain",0.573010062577277
"know-doesnt_dance-?","Frank_L","dances",0.196044274429972
"know-doesnt_dance-?","Frank_L","doesnt_dance",0.59910404308372
"know-doesnt_dance-?","Frank_L","null",0.00493660798580828
"know-doesnt_dance-?","Frank_L","uncertain",0.1999150745005
"know-doesnt_dance-?","Grace_H","dances",0.802981565793259
"know-doesnt_dance-?","Grace_H","doesnt_dance",0.0384055042798524
"know-doesnt_dance-?","Grace_H","null",0.00474215648956134
"know-doesnt_dance-?","Grace_H","uncertain",0.153870773437328
"know-doesnt_dance-?","Grace_L","dances",0.232960980669414
"know-doesnt_dance-?","Grace_L","doesnt_dance",0.36554345767295
"know-doesnt_dance-?","Grace_L","null",0.00340499395087968
"know-doesnt_dance-?","Grace_L","uncertain",0.398090567706757
"know-doesnt_dance-?","Isabella_H","dances",0.122336707983348
"know-doesnt_dance-?","Isabella_H","doesnt_dance",0.0357546497239941
"know-doesnt_dance-?","Isabella_H","null",0.0023974693149086
"know-doesnt_dance-?","Isabella_H","uncertain",0.839511172977749
"know-doesnt_dance-?","Isabella_L","dances",0.156912506767875
"know-doesnt_dance-?","Isabella_L","doesnt_dance",0.604665609536745
"know-doesnt_dance-?","Isabella_L","null",0.00498488934507637
"know-doesnt_dance-?","Isabella_L","uncertain",0.233436994350304
"know-doesnt_dance-?","Jackson_H","dances",0.807477697097238
"know-doesnt_dance-?","Jackson_H","doesnt_dance",0.047217086945183
"know-doesnt_dance-?","Jackson_H","null",0.00364959406803112
"know-doesnt_dance-?","Jackson_H","uncertain",0.141655621889548
"know-doesnt_dance-?","Jackson_L","dances",0.152907104459882
"know-doesnt_dance-?","Jackson_L","doesnt_dance",0.553305352204899
"know-doesnt_dance-?","Jackson_L","null",0.00464875091910274
"know-doesnt_dance-?","Jackson_L","uncertain",0.289138792416117
"know-doesnt_dance-?","Jayden_H","dances",0.528982365349568
"know-doesnt_dance-?","Jayden_H","doesnt_dance",0.0466959937223123
"know-doesnt_dance-?","Jayden_H","null",0.00313533951920087
"know-doesnt_dance-?","Jayden_H","uncertain",0.421186301408919
"know-doesnt_dance-?","Jayden_L","dances",0.236247218073249
"know-doesnt_dance-?","Jayden_L","doesnt_dance",0.46116640383979
"know-doesnt_dance-?","Jayden_L","null",0.00402166550835392
"know-doesnt_dance-?","Jayden_L","uncertain",0.298564712578608
"know-doesnt_dance-?","Jon_H","dances",0.793368712263414
"know-doesnt_dance-?","Jon_H","doesnt_dance",0.0474108386159671
"know-doesnt_dance-?","Jon_H","null",0.00363863641637762
"know-doesnt_dance-?","Jon_H","uncertain",0.155581812704242
"know-doesnt_dance-?","Jon_L","dances",0.22469945598453
"know-doesnt_dance-?","Jon_L","doesnt_dance",0.450184246628525
"know-doesnt_dance-?","Jon_L","null",0.00395378516072534
"know-doesnt_dance-?","Jon_L","uncertain",0.321162512226219
"know-doesnt_dance-?","Josh_H","dances",0.305138422365093
"know-doesnt_dance-?","Josh_H","doesnt_dance",0.0557880950928616
"know-doesnt_dance-?","Josh_H","null",0.00217982279400141
"know-doesnt_dance-?","Josh_H","uncertain",0.636893659748045
"know-doesnt_dance-?","Josh_L","dances",0.152199761497361
"know-doesnt_dance-?","Josh_L","doesnt_dance",0.355804803967313
"know-doesnt_dance-?","Josh_L","null",0.00336658877878698
"know-doesnt_dance-?","Josh_L","uncertain",0.488628845756539
"know-doesnt_dance-?","Josie_H","dances",0.631560000512917
"know-doesnt_dance-?","Josie_H","doesnt_dance",0.0383591641736114
"know-doesnt_dance-?","Josie_H","null",0.00465579001711811
"know-doesnt_dance-?","Josie_H","uncertain",0.325425045296353
"know-doesnt_dance-?","Josie_L","dances",0.136531965422916
"know-doesnt_dance-?","Josie_L","doesnt_dance",0.533443723093981
"know-doesnt_dance-?","Josie_L","null",0.00452341234001102
"know-doesnt_dance-?","Josie_L","uncertain",0.325500899143092
"know-doesnt_dance-?","Julian_H","dances",0.316623459352574
"know-doesnt_dance-?","Julian_H","doesnt_dance",0.0374508702838155
"know-doesnt_dance-?","Julian_H","null",0.00307047821962452
"know-doesnt_dance-?","Julian_H","uncertain",0.642855192143986
"know-doesnt_dance-?","Julian_L","dances",0.0922537853007174
"know-doesnt_dance-?","Julian_L","doesnt_dance",0.149919567077386
"know-doesnt_dance-?","Julian_L","null",0.00214900629558971
"know-doesnt_dance-?","Julian_L","uncertain",0.755677641326307
"know-doesnt_dance-?","Mary_H","dances",0.866566680217027
"know-doesnt_dance-?","Mary_H","doesnt_dance",0.0569878061802633
"know-doesnt_dance-?","Mary_H","null",0.0026899754343348
"know-doesnt_dance-?","Mary_H","uncertain",0.0737555381683752
"know-doesnt_dance-?","Mary_L","dances",0.17032005369234
"know-doesnt_dance-?","Mary_L","doesnt_dance",0.469251907892193
"know-doesnt_dance-?","Mary_L","null",0.00409412591740586
"know-doesnt_dance-?","Mary_L","uncertain",0.356333912498061
"know-doesnt_dance-?","Olivia_H","dances",0.7450633213054
"know-doesnt_dance-?","Olivia_H","doesnt_dance",0.0619888985583196
"know-doesnt_dance-?","Olivia_H","null",0.00242086283244211
"know-doesnt_dance-?","Olivia_H","uncertain",0.190526917303839
"know-doesnt_dance-?","Olivia_L","dances",0.207439562185278
"know-doesnt_dance-?","Olivia_L","doesnt_dance",0.447615017094108
"know-doesnt_dance-?","Olivia_L","null",0.00394231376030382
"know-doesnt_dance-?","Olivia_L","uncertain",0.34100310696031
"know-doesnt_dance-?","Owen_H","dances",0.73310132111973
"know-doesnt_dance-?","Owen_H","doesnt_dance",0.0439495125480007
"know-doesnt_dance-?","Owen_H","null",0.00404880842049113
"know-doesnt_dance-?","Owen_H","uncertain",0.218900357911778
"know-doesnt_dance-?","Owen_L","dances",0.25226080268948
"know-doesnt_dance-?","Owen_L","doesnt_dance",0.333557068855417
"know-doesnt_dance-?","Owen_L","null",0.00319526971123629
"know-doesnt_dance-?","Owen_L","uncertain",0.410986858743867
"know-doesnt_dance-?","Tony_H","dances",0.671886525644469
"know-doesnt_dance-?","Tony_H","doesnt_dance",0.0350978349526719
"know-doesnt_dance-?","Tony_H","null",0.00528789321954859
"know-doesnt_dance-?","Tony_H","uncertain",0.287727746183311
"know-doesnt_dance-?","Tony_L","dances",0.195609543088124
"know-doesnt_dance-?","Tony_L","doesnt_dance",0.466968375386793
"know-doesnt_dance-?","Tony_L","null",0.00407171582414565
"know-doesnt_dance-?","Tony_L","uncertain",0.333350365700938
"know-doesnt_dance-?","Zoe_H","dances",0.738558496468754
"know-doesnt_dance-?","Zoe_H","doesnt_dance",0.038045896216973
"know-doesnt_dance-?","Zoe_H","null",0.0048753994574826
"know-doesnt_dance-?","Zoe_H","uncertain",0.21852020785679
"know-doesnt_dance-?","Zoe_L","dances",0.216011908627542
"know-doesnt_dance-?","Zoe_L","doesnt_dance",0.534514927193476
"know-doesnt_dance-?","Zoe_L","null",0.00450669959998381
"know-doesnt_dance-?","Zoe_L","uncertain",0.244966464578998
"think-dances-?","Charley_H","dances",0.939673720583536
"think-dances-?","Charley_H","doesnt_dance",0.0032093169273457
"think-dances-?","Charley_H","null",0.029679550480714
"think-dances-?","Charley_H","uncertain",0.0274374120084048
"think-dances-?","Charley_L","dances",0.0474616565128209
"think-dances-?","Charley_L","doesnt_dance",0.779015805997838
"think-dances-?","Charley_L","null",0.0379419652533907
"think-dances-?","Charley_L","uncertain",0.13558057223595
"think-dances-?","Danny_H","dances",0.773822671571198
"think-dances-?","Danny_H","doesnt_dance",0.0118792919737019
"think-dances-?","Danny_H","null",0.0249866841126851
"think-dances-?","Danny_H","uncertain",0.189311352342415
"think-dances-?","Danny_L","dances",0.0609410181028132
"think-dances-?","Danny_L","doesnt_dance",0.796632074510356
"think-dances-?","Danny_L","null",0.03961023352582
"think-dances-?","Danny_L","uncertain",0.10281667386101
"think-dances-?","Emily_H","dances",0.392533400269957
"think-dances-?","Emily_H","doesnt_dance",0.203065083982958
"think-dances-?","Emily_H","null",0.0252799591865756
"think-dances-?","Emily_H","uncertain",0.379121556560509
"think-dances-?","Emily_L","dances",0.0244506529610022
"think-dances-?","Emily_L","doesnt_dance",0.899863064522896
"think-dances-?","Emily_L","null",0.0416140214333115
"think-dances-?","Emily_L","uncertain",0.03407226108279
"think-dances-?","Emma_H","dances",0.826704628408646
"think-dances-?","Emma_H","doesnt_dance",0.0164658028355942
"think-dances-?","Emma_H","null",0.027580537876579
"think-dances-?","Emma_H","uncertain",0.12924903087918
"think-dances-?","Emma_L","dances",0.114831588318997
"think-dances-?","Emma_L","doesnt_dance",0.713966699656407
"think-dances-?","Emma_L","null",0.0392223162328797
"think-dances-?","Emma_L","uncertain",0.131979395791716
"think-dances-?","Frank_H","dances",0.696991015628479
"think-dances-?","Frank_H","doesnt_dance",0.0250670671801755
"think-dances-?","Frank_H","null",0.0237199845171908
"think-dances-?","Frank_H","uncertain",0.254221932674155
"think-dances-?","Frank_L","dances",0.0423045783722958
"think-dances-?","Frank_L","doesnt_dance",0.893984612073169
"think-dances-?","Frank_L","null",0.042636083795876
"think-dances-?","Frank_L","uncertain",0.0210747257586591
"think-dances-?","Grace_H","dances",0.918381917927226
"think-dances-?","Grace_H","doesnt_dance",0.00452761098201055
"think-dances-?","Grace_H","null",0.02915143618339
