"utterance","item","ah_belief","prob"
"BARE-dances-?","Charley_H","dances",0.0193749145574596
"BARE-dances-?","Charley_H","doesnt_dance",0.000558037474033902
"BARE-dances-?","Charley_H","null",0.974669572943247
"BARE-dances-?","Charley_H","uncertain",0.00539747502525989
"BARE-dances-?","Charley_L","dances",0.000509240988009081
"BARE-dances-?","Charley_L","doesnt_dance",0.0464122883117825
"BARE-dances-?","Charley_L","null",0.944608484688948
"BARE-dances-?","Charley_L","uncertain",0.00846998601125925
"BARE-dances-?","Danny_H","dances",0.0121852539210823
"BARE-dances-?","Danny_H","doesnt_dance",0.00069862776724769
"BARE-dances-?","Danny_H","null",0.965416306873749
"BARE-dances-?","Danny_H","uncertain",0.021699811437921
"BARE-dances-?","Danny_L","dances",0.000648643882547745
"BARE-dances-?","Danny_L","doesnt_dance",0.0522707790458929
"BARE-dances-?","Danny_L","null",0.940094761212624
"BARE-dances-?","Danny_L","uncertain",0.00698581585893554
"BARE-dances-?","Emily_H","dances",0.00473102404969659
"BARE-dances-?","Emily_H","doesnt_dance",0.00630162214742272
"BARE-dances-?","Emily_H","null",0.965102367948313
"BARE-dances-?","Emily_H","uncertain",0.0238649858545691
"BARE-dances-?","Emily_L","dances",0.000214151137229075
"BARE-dances-?","Emily_L","doesnt_dance",0.0817686041353492
"BARE-dances-?","Emily_L","null",0.91543790205781
"BARE-dances-?","Emily_L","uncertain",0.00257934266961076
"BARE-dances-?","Emma_H","dances",0.0139085809439838
"BARE-dances-?","Emma_H","doesnt_dance",0.00123308162058195
"BARE-dances-?","Emma_H","null",0.967683661216873
"BARE-dances-?","Emma_H","uncertain",0.0171746762185609
"BARE-dances-?","Emma_L","dances",0.00130464689802179
"BARE-dances-?","Emma_L","doesnt_dance",0.0406729729304555
"BARE-dances-?","Emma_L","null",0.948967616898737
"BARE-dances-?","Emma_L","uncertain",0.0090547632727859
"BARE-dances-?","Frank_H","dances",0.010100350052679
"BARE-dances-?","Frank_H","doesnt_dance",0.00114705114160841
"BARE-dances-?","Frank_H","null",0.964308691092415
"BARE-dances-?","Frank_H","uncertain",0.0244439077132972
"BARE-dances-?","Frank_L","dances",0.000378775761424749
"BARE-dances-?","Frank_L","doesnt_dance",0.0838559323559124
"BARE-dances-?","Frank_L","null",0.914055678179786
"BARE-dances-?","Frank_L","uncertain",0.00170961370287646
"BARE-dances-?","Grace_H","dances",0.018079235116305
"BARE-dances-?","Grace_H","doesnt_dance",0.000627402127007001
"BARE-dances-?","Grace_H","null",0.97265781775488
"BARE-dances-?","Grace_H","uncertain",0.00863554500180816
"BARE-dances-?","Grace_L","dances",0.000864126324464276
"BARE-dances-?","Grace_L","doesnt_dance",0.0594570072309709
"BARE-dances-?","Grace_L","null",0.93466625997004
"BARE-dances-?","Grace_L","uncertain",0.00501260647452495
"BARE-dances-?","Isabella_H","dances",0.00267635446902595
"BARE-dances-?","Isabella_H","doesnt_dance",0.00412926879064345
"BARE-dances-?","Isabella_H","null",0.966435433858265
"BARE-dances-?","Isabella_H","uncertain",0.0267589428820656
"BARE-dances-?","Isabella_L","dances",0.000292205497475628
"BARE-dances-?","Isabella_L","doesnt_dance",0.0843969320117985
"BARE-dances-?","Isabella_L","null",0.913385925898923
"BARE-dances-?","Isabella_L","uncertain",0.0019249365918045
"BARE-dances-?","Jackson_H","dances",0.0178622818323417
"BARE-dances-?","Jackson_H","doesnt_dance",0.00106605242026951
"BARE-dances-?","Jackson_H","null",0.972881905611824
"BARE-dances-?","Jackson_H","uncertain",0.00818976013556559
"BARE-dances-?","Jackson_L","dances",0.000320271788875916
"BARE-dances-?","Jackson_L","doesnt_dance",0.0799224973631242
"BARE-dances-?","Jackson_L","null",0.917223331447639
"BARE-dances-?","Jackson_L","uncertain",0.00253389940036065
"BARE-dances-?","Jayden_H","dances",0.0117148263910088
"BARE-dances-?","Jayden_H","doesnt_dance",0.0021609094821949
"BARE-dances-?","Jayden_H","null",0.966277752036873
"BARE-dances-?","Jayden_H","uncertain",0.019846512089924
"BARE-dances-?","Jayden_L","dances",0.000660528739971982
"BARE-dances-?","Jayden_L","doesnt_dance",0.0705929312950289
"BARE-dances-?","Jayden_L","null",0.925550281725642
"BARE-dances-?","Jayden_L","uncertain",0.0031962582393567
"BARE-dances-?","Jon_H","dances",0.0175540318314559
"BARE-dances-?","Jon_H","doesnt_dance",0.00110997116825407
"BARE-dances-?","Jon_H","null",0.972457431886911
"BARE-dances-?","Jon_H","uncertain",0.00887856511337868
"BARE-dances-?","Jon_L","dances",0.000643147755155738
"BARE-dances-?","Jon_L","doesnt_dance",0.0694475706553061
"BARE-dances-?","Jon_L","null",0.926444846652327
"BARE-dances-?","Jon_L","uncertain",0.00346443493721112
"BARE-dances-?","Josh_H","dances",0.0057078251201026
"BARE-dances-?","Josh_H","doesnt_dance",0.00590685992066865
"BARE-dances-?","Josh_H","null",0.964939188725186
"BARE-dances-?","Josh_H","uncertain",0.0234461262340427
"BARE-dances-?","Josh_L","dances",0.000554150096977112
"BARE-dances-?","Josh_L","doesnt_dance",0.0586418519195656
"BARE-dances-?","Josh_L","null",0.93501325323012
"BARE-dances-?","Josh_L","uncertain",0.00579074475333769
"BARE-dances-?","Josie_H","dances",0.0147849566842749
"BARE-dances-?","Josie_H","doesnt_dance",0.000886319844382532
"BARE-dances-?","Josie_H","null",0.968351249106793
"BARE-dances-?","Josie_H","uncertain",0.0159774743645499
"BARE-dances-?","Josie_L","dances",0.00029713134603614
"BARE-dances-?","Josie_L","doesnt_dance",0.0781323016994142
"BARE-dances-?","Josie_L","null",0.918682114776766
"BARE-dances-?","Josie_L","uncertain",0.00288845217778301
"BARE-dances-?","Julian_H","dances",0.00741561111189775
"BARE-dances-?","Julian_H","doesnt_dance",0.00241356502293892
"BARE-dances-?","Julian_H","null",0.964127425995612
"BARE-dances-?","Julian_H","uncertain",0.0260433978695511
"BARE-dances-?","Julian_L","dances",0.000771633223964823
"BARE-dances-?","Julian_L","doesnt_dance",0.0271643570033237
"BARE-dances-?","Julian_L","null",0.958395011896774
"BARE-dances-?","Julian_L","uncertain",0.0136689978759375
"BARE-dances-?","Mary_H","dances",0.0187054833545673
"BARE-dances-?","Mary_H","doesnt_dance",0.00170318156849706
"BARE-dances-?","Mary_H","null",0.975031459036287
"BARE-dances-?","Mary_H","uncertain",0.00455987604064786
"BARE-dances-?","Mary_L","dances",0.000447230889514022
"BARE-dances-?","Mary_L","doesnt_dance",0.071675925373042
"BARE-dances-?","Mary_L","null",0.924316214741856
"BARE-dances-?","Mary_L","uncertain",0.00356062899558872
"BARE-dances-?","Olivia_H","dances",0.0153958686971095
"BARE-dances-?","Olivia_H","doesnt_dance",0.00295097253762705
"BARE-dances-?","Olivia_H","null",0.971221786286943
"BARE-dances-?","Olivia_H","uncertain",0.0104313724783209
"BARE-dances-?","Olivia_L","dances",0.000591738116088046
"BARE-dances-?","Olivia_L","doesnt_dance",0.0692306039979393
"BARE-dances-?","Olivia_L","null",0.926538866780542
"BARE-dances-?","Olivia_L","uncertain",0.00363879110543033
"BARE-dances-?","Owen_H","dances",0.0164795176227211
"BARE-dances-?","Owen_H","doesnt_dance",0.00101389515594849
"BARE-dances-?","Owen_H","null",0.97074784169671
"BARE-dances-?","Owen_H","uncertain",0.0117587455246205
"BARE-dances-?","Owen_L","dances",0.00105317054158184
"BARE-dances-?","Owen_L","doesnt_dance",0.0551650353748608
